url,chord_id,family,formal_name,symbol,current_title,current_h1,current_description,current_intro,metadata_source,h1_source,upstream_protected,generic_query,generic_volume,piano_query,piano_volume,query_source,query_date,related_piano_queries,intent_fit,issue_type,suggested_title,suggested_h1,suggested_description,suggested_intro,breadcrumb_current,family_card_current,current_theory,current_fingering_reason,suggested_keyboard_h2,suggested_formula_h2,suggested_inversions_h2,suggested_practice_h2,suggested_faq_q,suggested_faq_a,suggested_keyboard_help,suggested_fingering,reason,execution_state,applied,article_case_bug,engineering_fingering_copy,in_seed_72,pdf_exists,sound,fingering_verified
/chords/f-sus4,f-sus4,sus4,F Suspended 4th,Fsus4,"Fsus4 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Fsus4 Chord,"Learn the Fsus4 chord on piano: F, B♭ and C. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Fsus4, also called F suspended fourth, contains F, B♭ and C. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,fsus4 chord,20,,,c884c0fa-0b7d-448d-8b50-40f1d4bcb882.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT,"Fsus4 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Fsus4 Chord,"Learn the Fsus4 chord on piano: F, B♭ and C. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Fsus4, also called F suspended fourth, contains F, B♭ and C. Use the piano diagram to find the notes, hear the chord and explore its inversions.",Fsus4 Chord,Fsus4 Chord,The f suspended 4th chord replaces the third with a perfect fourth.,No independent fingering dataset is authorized for N2B.,,,,,,,,,Same chordId/symbol. Short label Fsus4 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=Fsus4 Chord.,APPLIED_LOCAL,true,false,false,true,true,true,false
/chords/g-7,g-7,dominant7,G Dominant Seventh,G7,"G7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",G7 Chord,"Learn the G7 chord on piano: G, B, D and F. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","G7, also called G dominant seventh, contains G, B, D and F. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,g7 chord,8100,,,c45756ea-7b7c-4586-a97c-6d2dc1340942.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ARTICLE_CASE|COPY_ENGINEERING_FINGERING,"G7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",G7 Chord,"Learn the G7 chord on piano: G, B, D and F. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","G7, also called G dominant seventh, contains G, B, D and F. Use the piano diagram to find the notes, hear the chord and explore its inversions.",G7 Chord,G7 Chord,A g dominant seventh is a major triad plus a minor seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label G7 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=G7 Chord.,APPLIED_LOCAL,true,true,true,true,true,true,false
/chords/g-add9,g-add9,add9,G add9,Gadd9,"Gadd9 Piano Chord: Notes, Voicings & Practice | PianoGrid",Gadd9 Piano Chord,"Find Gadd9 notes (G, B, D, A), compare two keyboard layouts, hear each one and practise chord tones or an exact voicing.","Gadd9 contains G, B, D, A. Use 1–3–5–9 and do not add a seventh.",local production HTML,local production HTML h1,false,gadd9 chord,170,,,9647961e-4ab8-4675-bb14-e10b51c8982c.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,G add9,G add9,"Use G, B, D, A. The formula is 1–3–5–9. Keep the B third: removing it changes the note collection to a suspended shape. The list above names the chord members. For a specific register, read the octave numbers on the selected example below. Start with G3 – B3 – D4 – A4. Then switch to G3 – A3 – B3 – D4. The A moves down one octave while the other three notes stay in place. Both examples keep G as the lowest note. This comparison changes spacing, not the bass. It is a pair of reference examples, not a complete inversion catalogue. Here, the higher layout is labelled Gadd9; the inside-the-triad layout is shown with the Gadd2 notation hint. This follows the textbook illustration, not a claim that every player uses the labels identically. Musicca also lists add2 as an alternative add9 label. For an exact arrangement, use the written pitches or score. For a note-identification exercise, separate the chord members from their octaves. This page's complete added-note examples include the third and no seventh. A ninth-chord formula includes a seventh; a sus2 collection omits the third. Compare the note lists, not just the number 9 in a symbol. Read G, B, D, A as four chord members. The A is the added member; it is not a finger number or a new key signature. Octave numbers such as C4 locate a register. They are separate from scale degrees and finger numbers. First choose the four note names in Gadd9, in any octave. Next select Match this example and reproduce the specific notes displayed. Correct chord tones in different octaves should receive a spacing hint, not a message that the chord itself is wrong. These browser exercises check your selection on this page, not a performance on an acoustic piano. Fingerings are not supplied; the diagrams are not a prescribed one-hand stretch. The reference brings together the formula, both keyboard layouts and their octave labels. Use it beside your keyboard when comparing the two examples.",,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/g-augmented,g-augmented,augmented,G Augmented,Gaug,G Augmented Piano Chord (Gaug): Notes & Inversions | PianoGrid,G Augmented Piano Chord,"Find the G augmented chord on piano: G, B, D♯. See three keyboard positions, sound and a printable reference.","The G Augmented chord contains G, B, D♯. Formula: 1–3–♯5.",local production HTML,local production HTML h1,false,g augmented chord,390,,,a60b623a-fe4d-4ce9-b831-ad52fbc1aa2e.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,G Augmented,G Augmented,"The g augmented triad uses a root, major third and augmented fifth.",No independent fingering dataset is authorized for N2B.,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/g-diminished,g-diminished,diminished,G Diminished,Gdim,G Diminished Piano Chord (Gdim): Notes & Inversions | PianoGrid,G Diminished Piano Chord,"Find the G diminished chord on piano: G, B♭, D♭. See three keyboard positions, sound and a printable reference.","The G Diminished chord contains G, B♭, D♭. Formula: 1–♭3–♭5.",local production HTML,local production HTML h1,false,g diminished chord,720,,,0d26efa8-bf8c-4209-bd71-cad9933ce78c.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,G Diminished,G Diminished,"The g diminished triad uses a root, minor third and diminished fifth.",No independent fingering dataset is authorized for N2B.,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/g-m7,g-m7,minor7,G Minor Seventh,Gm7,"Gm7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Gm7 Chord,"Learn the Gm7 chord on piano: G, B♭, D and F. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Gm7, also called G minor seventh, contains G, B♭, D and F. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,gm7 chord,1300,,,01c176a1-3f22-4499-84e8-03abc737972e.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ARTICLE_CASE|COPY_ENGINEERING_FINGERING,"Gm7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Gm7 Chord,"Learn the Gm7 chord on piano: G, B♭, D and F. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Gm7, also called G minor seventh, contains G, B♭, D and F. Use the piano diagram to find the notes, hear the chord and explore its inversions.",Gm7 Chord,Gm7 Chord,A g minor seventh is a minor triad plus a minor seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label Gm7 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=Gm7 Chord.,APPLIED_LOCAL,true,true,true,true,true,true,false
/chords/g-m7-flat5,g-m7-flat5,halfDiminished7,G Half-Diminished Seventh,Gm7♭5,"G Half-Diminished Chord (Gm7♭5): Piano Notes, Inversions, Sound & PDF",G Half-Diminished Chord (Gm7♭5),"Learn the G Half-Diminished Chord (Gm7♭5) on piano: G, B♭, D♭ and F. See keyboard diagrams, explore inversions and hear the chord.","G Half-Diminished Chord (Gm7♭5) contains G, B♭, D♭ and F. The compact symbol Gm7♭5 names the same chord. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,g half diminished chord,20,g minor 7 flat 5 piano,20,83ae1cc2-860b-4772-b640-4d2f8caab6c8.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ENGINEERING_FINGERING,"G Half-Diminished Chord (Gm7♭5): Piano Notes, Inversions, Sound & PDF",G Half-Diminished Chord (Gm7♭5),"Learn the G Half-Diminished Chord (Gm7♭5) on piano: G, B♭, D♭ and F. See keyboard diagrams, explore inversions and hear the chord.","G Half-Diminished Chord (Gm7♭5) contains G, B♭, D♭ and F. The compact symbol Gm7♭5 names the same chord. Use the piano diagram to find the notes, hear the chord and explore its inversions.",G Half-Diminished Chord (Gm7♭5),G Half-Diminished Chord (Gm7♭5),A g half-diminished seventh is a diminished triad plus a minor seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label G Half-Diminished Chord (Gm7♭5) applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=G Half-Diminished Chord (Gm7♭5).,APPLIED_LOCAL,true,false,true,true,true,true,false
/chords/g-madd9,g-madd9,minorAdd9,G minor add9,Gm(add9),"Gm(add9) Piano Chord: Notes, Voicings & Practice | PianoGrid",Gm(add9) Piano Chord,"Find Gm(add9) notes (G, B♭, D, A), compare two keyboard layouts, hear each one and practise chord tones or an exact voicing.","Gm(add9) contains G, B♭, D, A. Use 1–♭3–5–9 and do not add a seventh.",local production HTML,local production HTML h1,false,gmadd9,20,gm(add9) piano,20,abf5f6e3-2c5d-45d0-80d4-a49374d1728e.png,2026-09-18,,UNCHECKED,ALREADY_CLEAR,,,,,G minor add9,G minor add9,"Use G, B♭, D, A. The formula is 1–♭3–5–9. Keep the B♭ third: removing it changes the note collection to a suspended shape. The list above names the chord members. For a specific register, read the octave numbers on the selected example below. Start with G3 – B♭3 – D4 – A4. Then switch to G3 – A3 – B♭3 – D4. The A moves down one octave while the other three notes stay in place. Both examples keep G as the lowest note. This comparison changes spacing, not the bass. It is a pair of reference examples, not a complete inversion catalogue. Here, the higher layout is labelled Gm(add9); the inside-the-triad layout is shown with the Gm(add2) notation hint. This follows the textbook illustration, not a claim that every player uses the labels identically. Musicca also lists add2 as an alternative add9 label. For an exact arrangement, use the written pitches or score. For a note-identification exercise, separate the chord members from their octaves. This page's complete added-note examples include the third and no seventh. A ninth-chord formula includes a seventh; a sus2 collection omits the third. Compare the note lists, not just the number 9 in a symbol. Read G, B♭, D, A as four chord members. The A is the added member; it is not a finger number or a new key signature. Octave numbers such as C4 locate a register. They are separate from scale degrees and finger numbers. First choose the four note names in Gm(add9), in any octave. Next select Match this example and reproduce the specific notes displayed. Correct chord tones in different octaves should receive a spacing hint, not a message that the chord itself is wrong. These browser exercises check your selection on this page, not a performance on an acoustic piano. Fingerings are not supplied; the diagrams are not a prescribed one-hand stretch. The reference brings together the formula, both keyboard layouts and their octave labels. Use it beside your keyboard when comparing the two examples.",,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,false
/chords/g-maj7,g-maj7,major7,G Major Seventh,Gmaj7,"Gmaj7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Gmaj7 Chord,"Learn the Gmaj7 chord on piano: G, B, D and F♯. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Gmaj7, also called G major seventh, contains G, B, D and F♯. Use the piano diagram to find the notes, hear the chord and explore its inversions.",local production HTML + chord-detail-seo-copy.ts,local production HTML h1,false,gmaj7 chord,1000,,,b52715f1-e57e-416e-be83-077fcec17be6.png,2026-09-17,,UNCHECKED,SAME_ENTITY_LABEL_ALIGNMENT|COPY_ARTICLE_CASE|COPY_ENGINEERING_FINGERING,"Gmaj7 Chord: Piano Notes, Inversions, Sound & PDF | PianoGrid",Gmaj7 Chord,"Learn the Gmaj7 chord on piano: G, B, D and F♯. See keyboard diagrams, explore inversions, hear the chord and practice finding its notes.","Gmaj7, also called G major seventh, contains G, B, D and F♯. Use the piano diagram to find the notes, hear the chord and explore its inversions.",Gmaj7 Chord,Gmaj7 Chord,A g major seventh is a major triad plus a major seventh.,No independently authorized fingering dataset is provided for N2C.,,,,,,,,"Fingerings are not included on this page. The diagram shows note positions, not a prescribed hand shape.",Same chordId/symbol. Short label Gmaj7 Chord applied locally via CHORD_DETAIL_SEO_COPY and editorial mapping. Music name/notes/URL unchanged. Not committed or published. Seed proposed_display_label=Gmaj7 Chord.,APPLIED_LOCAL,true,true,true,true,true,true,false
/chords/g-major,g-major,major,G Major Piano Chord (G),G,"G Major Piano Chord (G): Notes, Inversions & PDF | PianoGrid",G Major Piano Chord (G),"Find G major on piano with G, B and D. Compare its inversions, try a note-building exercise and print the three-position keyboard reference.","The G major chord contains G, B and D. Its formula is 1–3–5: a major third and a perfect fifth above G.",local production HTML,local production HTML h1,false,g major chord,5400,,,c45756ea-7b7c-4586-a97c-6d2dc1340942.png,2026-09-17,,UNCHECKED,ALREADY_CLEAR,,,,,G Major Piano Chord (G),G Major Piano Chord (G),,,,,,,,,,,Current short or natural name is already clear; not a mechanical Piano-word rewrite.,NO_TDH_CHANGE,false,false,false,false,true,true,true
